time,so,thetao,chl,mask,zooc,PEA,mlotst
1993-01-01,34.6913720569507,1.0398725884406212,1.0533459292693426,1.0,,215.51236493674358,102.66642934458446
1993-02-01,34.72790427666649,0.3745568933124227,1.4769044172281747,1.0,,199.79695786590887,128.82141109690878
1993-03-01,34.73854455944828,0.1482515708554912,5.144002737246109,1.0,,197.18277767994567,137.94308378476234
1993-04-01,34.743676465705924,0.6614835924371083,9.602422126217723,1.0,,205.1916026744038,90.19543940256715
1993-05-01,34.7501462629787,1.4123792571299412,8.040840724193298,1.0,,214.96917613895226,52.491948631252484
1993-06-01,34.71602416411876,3.3954095015816033,5.291191758214737,1.0,,243.40469983141435,15.880513044986989
1993-07-01,34.597629429349965,4.9675270571538,4.665766148084147,1.0,,281.31735454359995,13.978933558124215
1993-08-01,34.49006618744803,5.192714546038419,3.6324004727019386,1.0,,304.8540546820163,14.61640629212138
1993-09-01,34.33908663146524,4.998315194613944,3.2153711244907806,1.0,,324.8808638057758,17.771546511956398
1993-10-01,34.324504165186134,3.304103287980413,4.154034710978953,1.0,,308.8228044030003,33.35810318956287
1993-11-01,34.308773927332,2.0906436632080765,2.4622188692833102,1.0,,291.3345248663376,42.845723900531354
1993-12-01,34.49217894405708,1.6648651712185047,1.4676726033626142,1.0,,255.55958178001455,62.04208827733461
1994-01-01,34.67233069332387,1.2962235804103341,1.1529325230257323,1.0,,217.45946503314929,104.06491347081597
1994-02-01,34.73385152478461,1.0859661255473443,1.778629754207025,1.0,,204.6027764690688,141.0891528142074
1994-03-01,34.767772013053765,0.9479607952400853,8.116422496975161,1.0,,198.54171263673277,188.37571532663048
1994-04-01,34.756639134720054,1.067861324340062,12.292723175037837,1.0,,202.31002085240135,110.76323522145316
1994-05-01,34.7153452362714,2.090349709621552,8.375175032551525,1.0,,217.39828441535448,33.35581094797293
1994-06-01,34.63105240477736,3.678337131502489,6.449274542908354,1.0,,250.67669130458205,16.651607824309103
1994-07-01,34.32535499263092,6.03903715720989,3.5401878835891565,1.0,,307.43196403427834,11.099303606044908
1994-08-01,34.14026306971607,6.471271065348977,3.5110877973061867,1.0,,352.8167837915881,13.676247829475047
1994-09-01,34.12706055779852,5.457834432711042,3.62564383309461,1.0,,361.8323604782232,20.701162716130096
1994-10-01,34.29601336290525,3.099334946521823,4.449638429132588,1.0,,316.0946269504405,43.59044789710187
1994-11-01,34.41185360863095,2.0416035062097273,2.6052215485938275,1.0,,282.99745570968696,51.610968411787894
1994-12-01,34.55685502366541,1.6218377570671605,1.4833579748581462,1.0,,251.89878040733873,69.64731957907112
1995-01-01,34.70963034527719,1.0089506051003787,1.202073868468995,1.0,,213.12748043118825,129.223056744752
1995-02-01,34.79254665990423,0.6360969542297232,1.9359009715601472,1.0,,194.6044026526219,217.15571158419178
1995-03-01,34.82420387450938,0.5677922742678586,8.056338145958742,1.0,,190.9112278310359,266.3121903245462
1995-04-01,34.808759176193924,0.43887029621768,12.266436930115711,1.0,,192.48804503476975,238.5456613406544
1995-05-01,34.727722769249894,1.3265862135858886,7.850752749651266,1.0,,211.81204163652524,47.16900938502818
1995-06-01,34.499141984490315,2.99171819763223,5.758126104515312,1.0,,255.84827634964404,13.898796956826416
1995-07-01,34.123269649175235,4.564380382515447,4.914123386854646,1.0,,319.78080658946186,12.941228437743732
1995-08-01,33.91675795216498,5.586749099334538,3.0993270392951775,1.0,,360.13096655258636,12.998030114349142
1995-09-01,34.00810033689105,5.247294424981423,3.511986394560219,1.0,,370.75446011752666,20.95804391807929
1995-10-01,34.34925423070774,3.839376893596704,4.104794001734603,1.0,,327.5817031824996,39.73821778131317
1995-11-01,34.48556727076842,2.5554145601660654,3.1145310719739756,1.0,,287.1540674938795,53.31204141267537
1995-12-01,34.438173407813395,1.3434330425506285,1.6209701186571757,1.0,,269.3710546879618,68.37983580918768
1996-01-01,34.46429863427158,0.6530534839964126,1.0611978129856665,1.0,,251.26726796989743,74.33881034003771
1996-02-01,34.519091918789265,0.3855474229720988,2.09154954649316,1.0,,238.7680820198172,100.23172863697846
1996-03-01,34.53582618033098,0.05309759713649269,7.949973555696488,1.0,,229.29538484931032,90.47319318131922
1996-04-01,34.5474894178908,0.167983964283511,7.557677006830646,1.0,,227.63447278052632,56.580066061461835
1996-05-01,34.45807722853029,1.008899012135269,5.739620461891267,1.0,,240.27066357213494,23.165820129201908
1996-06-01,34.1715413596768,2.686498675148783,3.951622465196804,1.0,,280.5312967872955,13.469669832684964
1996-07-01,33.681272490255445,4.646611596642942,3.4777852346346565,1.0,,341.6787401261822,11.087270307068476
