time,so,thetao,chl,mask,zooc,PEA,pea,mlotst
1993-01-01,35.10361786501803,23.00803995560219,1.006061509498124,1.0,,504.02511712822326,0.0,59.042598604747894
1993-02-01,35.08371839773393,22.558688140940905,1.060365516347378,1.0,,459.0627716674008,0.0,47.50599931049912
1993-03-01,35.0500982837329,22.645828357252242,0.9029858319152216,1.0,,450.24199956946495,0.0,38.05882793040127
1993-04-01,35.02501329077451,23.482818425798445,0.7080480456805147,1.0,,490.1919092948478,0.0,23.464890169621178
1993-05-01,35.030377639991684,24.263262925419237,0.7411168115644045,1.0,,546.8775423933297,0.0,20.94938159145216
1993-06-01,35.00656809468041,25.58141151635098,0.7593862655503046,1.0,,629.8677415127096,0.0,17.998504852541085
1993-07-01,35.03582526004097,26.4097280929297,0.8689435312679183,1.0,,695.44914078992,0.0,20.836130625767968
1993-08-01,35.023385161767635,26.825231749972342,0.854061478083321,1.0,,746.812776581357,0.0,20.80493277609836
1993-09-01,35.03123682649249,27.158800523328004,0.8864466637264522,1.0,,789.5782278140763,0.0,21.772460594532635
1993-10-01,35.04162220557921,26.44098990360577,1.0186037863233492,1.0,,755.0836706494746,0.0,36.627200470052465
1993-11-01,35.07420436067624,25.112066157705726,1.0187614944715362,1.0,,661.8446062497577,0.0,51.809888703175126
1993-12-01,35.07980883491853,24.044701293732757,1.020614651303229,1.0,,570.1457676278491,0.0,61.82630749107007
1994-01-01,35.047304590888714,23.060635348499208,1.096555834857738,1.0,,499.9555977339289,0.0,63.92781727840762
1994-02-01,35.015530780554144,22.731330121109576,0.8907857002104421,1.0,,477.54056806365446,0.0,37.96083291550494
1994-03-01,34.98969240381338,22.92228770675725,0.9307287472381983,1.0,,488.09972634908223,0.0,39.8231870365174
1994-04-01,34.9759442320522,23.15355361905322,0.7567610632805928,1.0,,492.62589355085,0.0,28.088893840001923
1994-05-01,34.975628026905575,24.191314306678414,0.6628677149683634,1.0,,551.1318935838077,0.0,19.739423515559853
1994-06-01,34.98217017396907,25.363476857393344,0.7708079388706343,1.0,,625.056357396584,0.0,20.370063978564716
1994-07-01,34.95004101420072,26.112894281895485,0.8265058666156837,1.0,,695.4843722535304,0.0,20.043991131252714
1994-08-01,34.93992608614783,26.979232168051446,0.8386989775055816,1.0,,765.8187925562036,0.0,20.29385634820071
1994-09-01,34.93020404650242,27.05020278229878,0.8542460479398721,1.0,,791.4686990859939,0.0,21.900463505462866
1994-10-01,34.92062675221057,26.600030036656268,0.9360280168626932,1.0,,777.0517060480247,0.0,30.350422054633327
1994-11-01,34.88130182847063,25.609849646486236,0.9268476672408872,1.0,,730.892441562163,0.0,39.7933017075571
1994-12-01,34.86229949150922,24.675628678777457,1.028769587070046,1.0,,666.0853625931618,0.0,51.905816821408784
1995-01-01,34.8689679276813,23.678507795497644,1.1631314362120748,1.0,,585.1452280737064,0.0,53.936523602943204
1995-02-01,34.87658729038874,22.889470823278714,1.1688660073457997,1.0,,521.8425839268917,0.0,48.08393576790876
1995-03-01,34.86043510065726,23.06893664482474,1.021371782391525,1.0,,505.8726390106776,0.0,35.898410194967646
1995-04-01,34.8493468738693,23.405864885140982,0.8743353915309845,1.0,,525.3012649250196,0.0,29.772362546855206
1995-05-01,34.880247973212064,23.706827359659794,0.7242374439294526,1.0,,543.908960640088,0.0,21.9488841315162
1995-06-01,34.86728520284796,25.367704350433772,0.6805327020113184,1.0,,630.3959410038194,0.0,17.00465694655371
1995-07-01,34.85585099454259,26.55284423623748,0.8235351340906483,1.0,,718.0371165054462,0.0,18.41170437107676
1995-08-01,34.86853970194033,26.813229016772013,0.9219017965048906,1.0,,759.7264271286267,0.0,23.599388030123404
1995-09-01,34.909323494535904,27.234974444641665,0.8735625417318407,1.0,,795.9813753506193,0.0,21.721759898228903
1995-10-01,34.93093345685918,26.96533217058972,1.0140448543428717,1.0,,800.499775638293,0.0,33.910492569854455
1995-11-01,34.94304180897485,25.75770289073669,0.9661149444206283,1.0,,719.3642432294205,0.0,42.51889804649677
1995-12-01,34.899496705940045,24.98291299954324,0.9119810144501059,1.0,,670.5906847604494,0.0,43.76332862775205
1996-01-01,34.87883478462098,23.960974904811533,1.024933458389832,1.0,,609.5191038246592,0.0,48.88522763161849
1996-02-01,34.88337840410018,23.148924624521428,1.3336896347937732,1.0,,522.7110860359776,0.0,59.39017746796456
1996-03-01,34.863730885006966,22.805696831767992,1.0724512800838515,1.0,,504.72567737317297,0.0,36.69449703242554
1996-04-01,34.85964220416408,23.810870338301648,0.6640861298474123,1.0,,547.0377084848429,0.0,18.1425041136509
1996-05-01,34.860685602676284,24.673843054514954,0.6809439737669022,1.0,,602.6468205268807,0.0,17.94677771033427
1996-06-01,34.86465999279561,26.053408099428637,0.7589717667637215,1.0,,678.6707684942104,0.0,17.536762000040014
1996-07-01,34.892561413317345,26.64860940538042,0.8842953202528547,1.0,,739.2325294736768,0.0,21.82396494579318
1996-08-01,34.888476712921495,27.25158135032932,0.8190147773534004,1.0,,791.3320762932029,0.0,19.061615849446763
1996-09-01,34.890664729077955,27.592577168969672,0.919565075781153,1.0,,828.6429584696851,0.0,23.55322933549572
1996-10-01,34.920222735155875,27.044079158017794,0.997887019142795,1.0,,811.6405041582111,0.0,32.955763772671034
1996-11-01,34.954643405610355,25.359961711634778,0.9953028253631291,1.0,,699.3423760166328,0.0,48.281320843005545
1996-12-01,34.965994456898905,23.966550075520676,1.0494395033147896,1.0,,583.6714580884915,0.0,59.696747491010356
1997-01-01,34.995940314625955,22.774187086820493,1.3408731494919655,1.0,,487.876436767244,0.0,58.85606922285116
1997-02-01,34.9808077180244,22.922383594146762,1.0507988501999115,1.0,,492.6802749512922,0.0,34.27731038675559
1997-03-01,34.96238180821853,23.046578833430736,0.8939847966510953,1.0,,506.4614321316162,0.0,29.343312001801014
1997-04-01,34.958233239183286,23.293240415215067,0.815154182611528,1.0,,527.5192877441765,0.0,26.614813524465294
1997-05-01,34.99687374176417,23.732293143268002,0.7720236059397326,1.0,,557.1744358795322,0.0,24.785442383360234
1997-06-01,34.97973257530857,25.408886816714727,0.699827299217007,1.0,,639.7770395061219,0.0,16.63043573274319
1997-07-01,34.96165790877484,26.27178014330656,0.8521091425540471,1.0,,712.2674401512359,0.0,20.759623167840317
1997-08-01,34.95205167369637,27.302255797117216,0.8042259041936894,1.0,,784.9076903670914,0.0,18.49320318282962
1997-09-01,34.94815010138699,27.48684587496521,0.9070825949861209,1.0,,818.7480208990069,0.0,23.21891729049031
1997-10-01,34.99515322934383,26.94250105483073,0.9883171886311798,1.0,,797.9263838603207,0.0,33.04799963408972
1997-11-01,35.07787868634759,25.668083045855695,1.0406776692535016,1.0,,701.3070524081443,0.0,50.45386500713546
1997-12-01,35.15135527286416,24.09255617613324,1.0597993681965685,1.0,,557.3117666332406,0.0,64.44222242284553
1998-01-01,35.15040017449402,23.19151899672322,1.1540924564817243,1.0,0.5379485850006,484.0556213741456,0.0,60.585038286780176
1998-02-01,35.14339464793203,22.667694615910417,1.2625273298462658,1.0,0.9183944746399003,430.69390307784045,0.0,55.43361273143719
1998-03-01,35.15003444543214,23.133816055028532,0.8785310385451688,1.0,0.5802058683577301,460.65669349029736,0.0,27.94500346673856
1998-04-01,35.19385731719763,23.337865930168878,0.9620279490941686,1.0,0.5419080291952733,460.4283846831803,0.0,36.38560561877182
1998-05-01,35.228566678018765,23.556359155500893,0.8652210570281927,1.0,0.7515888024599102,479.79537660328975,0.0,30.648944202762248
1998-06-01,35.234630230940155,24.840971111274104,0.7540248662982637,1.0,0.6352334749482428,560.7963861719982,0.0,19.810426260158525
1998-07-01,35.27491794416663,25.485017118383865,0.8738163800156858,1.0,0.31562144298954986,616.6982192190587,0.0,24.376121674108557
1998-08-01,35.286449371355154,26.131516445244053,0.8917932707404781,1.0,0.26363330938626256,662.8027755206444,0.0,24.45146654609712
1998-09-01,35.30627897911867,26.503712719168117,0.9076054488414117,1.0,0.22279158457974693,694.8446318978353,0.0,25.857464469557456
1998-10-01,35.319019367653915,26.252546802258127,1.0030668693678335,1.0,0.11316961203160657,687.4343839068331,0.0,36.82133277501117
1998-11-01,35.31999700454125,25.665575253086704,1.0530792487279115,1.0,0.13285836747037297,643.8170823870323,0.0,51.77785514963025
