time,so,thetao,chl,mask,zooc,PEA,mlotst
1993-01-01,35.14647134985211,9.3860110433146,5.51849294635161,1.0,,139.28175781806414,235.69247173611464
1993-02-01,35.14978966638175,9.234673507014975,9.099535226419876,1.0,,139.75943832380506,205.46291064995205
1993-03-01,35.174153663737734,9.168570848256852,14.746664668342618,1.0,,140.92081265318745,173.80670569566328
1993-04-01,35.14706859923068,9.718250025830798,19.183816279951657,1.0,,151.02713075122867,51.824178569069026
1993-05-01,35.1141837349309,10.945240389979714,8.950878594053062,1.0,,177.17503248574693,17.650121480729368
1993-06-01,35.03919888205305,12.552010855885824,3.5224913183887634,1.0,,216.26253007597762,13.236043468922867
1993-07-01,34.98633524724905,13.795525385601,2.629040807136814,1.0,,258.2368381473015,14.538194291914886
1993-08-01,34.96532049846075,14.383890391036612,2.6041936264470738,1.0,,284.07023812442895,16.587748902774635
1993-09-01,34.95830630623813,14.355963696734923,3.0300161647890724,1.0,,289.19878528608916,23.052148383206255
1993-10-01,34.97401948634899,12.520200783310488,5.760579369962215,1.0,,232.2543511944148,46.24145015142821
1993-11-01,35.03656399884057,11.20194959527549,7.3030817711651475,1.0,,180.04293813264482,75.87378653869145
1993-12-01,35.07708837079677,10.097694009445052,6.631181659416039,1.0,,146.38062057375825,144.17750843098327
1994-01-01,35.07700282737799,9.340108890315113,7.604637138247108,1.0,,138.7732576062461,216.69217942666387
1994-02-01,35.07276183894237,8.971893499527479,9.2689589271559,1.0,,139.11697309118384,229.8404518141577
1994-03-01,35.06783361809137,8.97643606415229,13.417290332161166,1.0,,140.40533807003595,237.4980878524917
1994-04-01,35.055286224371294,9.092237785852761,22.107963200571827,1.0,,144.47104854318314,137.20144529969264
1994-05-01,35.00674498954394,10.541137200333255,12.804274626378445,1.0,,172.15431260030732,17.682320022027703
1994-06-01,34.97266861453612,12.044840450081148,5.2151991697957865,1.0,,208.16269727132325,16.48601373369465
1994-07-01,34.94462786227541,14.093496874782321,2.377150711206706,1.0,,258.4266664708338,12.439417865263243
1994-08-01,34.9155814012386,14.953459598347154,2.115523965589978,1.0,,291.0368157482759,14.072480501371682
1994-09-01,34.8876373472752,14.025122323885244,3.0978873611496764,1.0,,279.9238498350506,25.576311781426437
1994-10-01,34.90064913774242,13.049804134264145,4.191594002035552,1.0,,250.62737683301026,37.79645807595255
1994-11-01,34.95445919648964,11.996543625302992,5.661627031245256,1.0,,212.15507702442503,52.673771342374266
1994-12-01,35.0528049725192,10.990493274487546,6.335598087543216,1.0,,166.16817049527398,94.7185074998488
1995-01-01,35.11638217639034,9.887445077547161,6.775659781948857,1.0,,141.07709453591494,164.21871788288925
1995-02-01,35.13885718785912,9.46773480922881,9.123204106978408,1.0,,139.1596504027836,199.26105746903602
1995-03-01,35.174399621524685,9.079617782791674,12.837343469122722,1.0,,139.30053258293782,200.5732238909115
1995-04-01,35.1975150583944,9.66540103398191,15.831799933537026,1.0,,150.47506050893634,70.53609770264529
1995-05-01,35.17825170317689,10.864099062938106,9.957647701206618,1.0,,175.29519344715993,17.398116028219736
1995-06-01,35.136164094178675,12.789639633280688,3.5073286340296033,1.0,,220.4569700595554,12.099913865786514
1995-07-01,35.10637703837956,15.188599002948942,2.0353515904658726,1.0,,285.45607284034327,11.731028192656822
1995-08-01,35.096526017470154,16.83003140577433,1.8017754709956024,1.0,,339.157968026303,13.061147084662405
1995-09-01,35.077313816199535,15.545790841885013,2.680362152134772,1.0,,327.11989568002815,23.048725585341803
1995-10-01,35.07684994739661,13.72324103983471,4.6746313047373205,1.0,,271.7472724232032,40.37638597747756
1995-11-01,35.079416652203136,12.506178194438649,5.843664926553301,1.0,,221.76586188629884,56.94442411750991
1995-12-01,35.08027627713107,10.983681257459066,6.316230024116413,1.0,,167.2994192548413,86.02089291359725
1996-01-01,35.08293880749638,10.171265043436492,7.1392224240592785,1.0,,143.58909029816286,142.71968537777838
1996-02-01,35.0893998894647,9.368791496323805,9.629671426104487,1.0,,138.75707570567116,202.08080420028696
1996-03-01,35.08778996050796,9.112422075828805,11.752696118707098,1.0,,140.11214324079975,192.08449243421725
1996-04-01,35.09822667226071,9.625787314947127,17.518509286167305,1.0,,150.6870038012323,54.01605720315566
1996-05-01,35.112052809549255,10.605362839030848,9.448022971506967,1.0,,171.05573243002303,20.25159594045455
1996-06-01,35.13795325761911,12.547526975758048,4.508385809113539,1.0,,211.78095610694854,15.790709498737442
1996-07-01,35.14717154875491,14.272198474111402,2.292830493471043,1.0,,260.1717402517997,13.091932109791621
1996-08-01,35.15749723643572,15.241625483703514,2.0625428510752792,1.0,,297.9535738060494,14.961622870980428
1996-09-01,35.195106887287324,14.948957196706846,2.69062328685612,1.0,,299.1740196496917,23.147219749233106
1996-10-01,35.20749405221227,13.30317066379159,4.912254165001241,1.0,,245.83271716657532,45.216385742260194
1996-11-01,35.20651475195455,11.663259480201946,7.1541435710598344,1.0,,187.17266210668612,68.26167554742393
1996-12-01,35.212576788672145,10.422115793949416,6.734380010912624,1.0,,146.10587987383406,138.00555160642105
1997-01-01,35.221274236748364,9.572434546524217,8.188862775331296,1.0,,138.48867982264147,203.5538328339261
1997-02-01,35.22136463656729,9.334100356916334,9.212087006156466,1.0,,138.40507274163414,241.79962692858962
1997-03-01,35.23119599097444,9.430127124032927,12.967450747376674,1.0,,142.18935608219078,169.41457826996407
1997-04-01,35.237914492237906,10.175823277852258,14.32330414330076,1.0,,154.927989891695,52.288348130126614
1997-05-01,35.22315784889251,11.27018928979649,9.564316057868151,1.0,,177.20801606372797,19.98615165773047
1997-06-01,35.213097364680216,13.20196483866744,3.6819020465938492,1.0,,222.4674542007476,14.586396258981491
1997-07-01,35.222538557919016,14.564867789836988,2.137751524476436,1.0,,259.1011761979187,12.446657251284707
1997-08-01,35.207858428218046,16.17532382728578,1.7750295175723458,1.0,,311.9276145293901,13.088529382818137
1997-09-01,35.23004491408861,15.018161316564145,2.9867123397644124,1.0,,292.7559901845548,25.260292870203443
1997-10-01,35.234080194500905,14.083084934103114,4.206618995344775,1.0,,265.1366556669489,39.73040440148651
1997-11-01,35.227063007666466,12.670357213360766,5.693476237635212,1.0,,215.5790118739158,56.41734217803578
1997-12-01,35.23213997500567,11.356090754045356,6.552648437605623,1.0,,169.4685581240173,83.65686323604712
1998-01-01,35.241641109751534,10.383862244032981,7.601380489923845,1.0,2.658147452648164,141.26963359375154,146.13139626629135
1998-02-01,35.23755293122782,9.969938829212873,10.791284343941692,1.0,4.03999900417823,139.64985106803445,160.18880208951322
1998-03-01,35.25162564541862,9.86978525204527,11.839673537458532,1.0,3.365791105882497,140.31791422500717,190.27550380148705
1998-04-01,35.2623180511824,10.016425113833213,16.95815971032885,1.0,4.105680884285953,144.71824730240533,128.68380639669337
1998-05-01,35.25686290637226,11.706668133074022,8.02515474404898,1.0,9.653460592208846,178.33523609029587,15.131763621814704
1998-06-01,35.22366123324407,12.945419179613111,3.7072735547687232,1.0,9.109690993020468,215.6974751423458,14.662091764491597
1998-07-01,35.20675771654319,14.340068363353009,2.186557181535611,1.0,4.286593906994525,258.9538788088111,13.192950252365613
1998-08-01,35.18943977201987,15.24593094236553,2.2674514122256406,1.0,3.643434923599604,295.177426075948,15.848321682883233
1998-09-01,35.196961746008846,14.880051735412483,2.7535237284981084,1.0,3.6062182575114807,292.771095930578,20.52045292275971
1998-10-01,35.20552692058691,13.58006496354982,4.950305554504114,1.0,1.876144601285508,255.64792401723227,41.19662778507682
1998-11-01,35.23516255463723,11.548261493104084,7.653870672009506,1.0,1.5674322773656388,182.7309147052183,78.13640236592992
1998-12-01,35.251894171735046,10.641875663731579,6.652139910076032,1.0,1.2569586565341684,152.51044243742962,124.74055012199571
1999-01-01,35.26930697649404,9.8859245928798,7.4704540232309755,1.0,1.0651649346781638,138.85344015425468,205.1473056466214
1999-02-01,35.2618075848667,9.517744699979314,10.277152423147179,1.0,1.3068668189334174,138.14591919853802,239.6587375852264
1999-03-01,35.225972777132974,9.40270837581758,13.306303899281687,1.0,2.7377830275200856,140.38925024745626,203.38307608884168
1999-04-01,35.195626898902944,9.972902119947696,19.89245846114916,1.0,3.384202868207131,150.2475304248544,60.55245686197063
1999-05-01,35.15753740532665,11.370868665192514,10.868186723200779,1.0,5.136625239573288,179.28089465414723,17.153360156209008
1999-06-01,35.110091840907714,12.73733338387759,5.487084732986836,1.0,6.218906974255581,214.2498863234129,14.289631810185455
1999-07-01,35.10673303553013,14.58224421238462,2.4491276708623846,1.0,5.21766195457309,263.2243206582662,12.585346559903027
1999-08-01,35.114359474825775,15.835516545519038,1.9699326075151566,1.0,3.9898666719702596,303.893655557512,13.716811445815868
1999-09-01,35.09289169054064,15.033378438622082,3.027694773594821,1.0,1.9795170864096183,296.18649563911634,23.599312857014063
1999-10-01,35.082523136899944,13.457557914328516,5.083010808332924,1.0,1.552886632548474,255.6107515344684,44.56326571229607
1999-11-01,35.088182710713085,12.034518466945173,7.122050133555386,1.0,1.464095009756994,201.53460932346636,68.4402271493253
1999-12-01,35.12293651174175,10.65550585029727,6.6164696385050625,1.0,1.1570491009297312,152.3986780157922,120.62233935065679
